,age,is_hereditary,height,is_smoker,stress,bald_prob
671,21.0,0.0,166.32658426981286,0.0,4.0,medium
672,49.0,1.0,167.7235726937954,1.0,10.0,high
674,41.0,0.0,167.80406442344534,1.0,5.0,high
677,46.0,0.0,160.36190333370368,1.0,9.0,high
679,38.0,0.0,168.5969173958058,1.0,6.0,high
681,32.0,0.0,156.5645037582984,0.0,5.0,medium
682,33.0,1.0,170.8890823231445,0.0,6.0,high
683,43.0,0.0,178.6166464597614,1.0,7.0,medium
685,42.0,0.0,159.0233633583629,0.0,7.0,high
686,35.0,1.0,166.84926180141926,1.0,4.0,high
687,49.0,0.0,169.37650038446043,1.0,6.0,high
688,32.0,0.0,151.66769810717022,0.0,2.0,medium
689,21.0,0.0,163.6183661031661,1.0,10.0,high
693,28.0,0.0,150.5196983388845,0.0,9.0,medium
694,24.0,1.0,183.25137108602027,1.0,9.0,high
695,47.0,0.0,169.23995481988558,0.0,1.0,medium
696,34.0,1.0,181.3273927364121,1.0,5.0,high
698,31.0,0.0,163.64417275597228,0.0,8.0,medium
699,41.0,0.0,168.99587734265933,1.0,3.0,medium
700,22.0,0.0,172.58740143100317,0.0,4.0,medium
701,56.0,1.0,157.84433635921422,1.0,3.0,high
702,52.0,0.0,177.4702434953539,0.0,10.0,high
704,37.0,0.0,165.62321668980567,0.0,5.0,medium
705,58.0,0.0,161.46918157919268,0.0,5.0,medium
706,47.0,0.0,145.90958274669816,1.0,9.0,high
707,26.0,0.0,161.60713225657827,0.0,3.0,medium
708,40.0,1.0,165.56807188760263,1.0,6.0,high
709,38.0,1.0,179.2445785402815,0.0,3.0,high
712,35.0,0.0,159.30901263028932,1.0,5.0,medium
713,55.0,1.0,169.35103338416366,1.0,4.0,high
715,42.0,0.0,166.54098498369126,1.0,3.0,medium
716,44.0,0.0,169.49259718698676,1.0,6.0,high
718,11.0,1.0,163.2960342302164,0.0,7.0,medium
719,66.0,1.0,179.3624281794626,1.0,1.0,high
723,45.0,1.0,173.20038240211704,0.0,2.0,high
724,32.0,0.0,160.2846276935266,1.0,2.0,medium
725,34.0,0.0,166.1333985199766,0.0,10.0,medium
726,46.0,1.0,174.26867469484185,0.0,5.0,high
727,28.0,0.0,161.39236744981534,1.0,10.0,medium
728,31.0,0.0,171.55229784098407,0.0,3.0,medium
729,40.0,1.0,184.450224569408,1.0,4.0,high
731,70.0,0.0,172.89718739058316,1.0,6.0,high
733,35.0,0.0,172.43432452285612,1.0,1.0,medium
734,38.0,0.0,153.75968409939622,0.0,3.0,medium
735,54.0,0.0,165.9814253667568,1.0,6.0,high
739,36.0,0.0,150.2771589100076,0.0,3.0,medium
741,26.0,1.0,169.72964547536066,0.0,6.0,high
745,34.0,0.0,153.50125239893345,1.0,4.0,medium
746,37.0,0.0,163.5477657497072,1.0,7.0,medium
749,39.0,0.0,178.74406465614962,1.0,6.0,high
750,32.0,0.0,171.9074814440238,1.0,9.0,high
751,35.0,0.0,170.33042141044902,1.0,4.0,high
752,46.0,0.0,156.076773655706,1.0,8.0,high
754,15.0,0.0,152.82497087319146,1.0,5.0,medium
755,19.0,1.0,169.50761479366355,0.0,10.0,high
756,33.0,0.0,156.72373603546356,1.0,9.0,medium
758,31.0,0.0,172.43159926587836,0.0,3.0,medium
759,47.0,0.0,171.76584209418348,1.0,5.0,medium
761,32.0,0.0,190.3259475090204,0.0,4.0,low
762,38.0,0.0,156.43119740079655,0.0,9.0,high
764,42.0,1.0,162.0359701309916,1.0,8.0,high
765,46.0,0.0,176.76653756813977,1.0,1.0,medium
766,54.0,0.0,163.57834448363536,1.0,1.0,high
768,49.0,0.0,176.79896360305506,1.0,7.0,high
769,37.0,1.0,152.18271753718176,0.0,6.0,medium
770,49.0,1.0,156.42843232128556,0.0,3.0,high
771,25.0,0.0,149.75157768734363,0.0,1.0,low
772,48.0,0.0,171.74883985253618,0.0,10.0,medium
773,17.0,0.0,165.2445080425711,0.0,3.0,medium
775,36.0,0.0,180.9499157533388,1.0,8.0,high
776,38.0,1.0,167.67664449660268,0.0,10.0,high
777,56.0,0.0,164.15532237555823,0.0,4.0,high
779,36.0,0.0,170.8987455387447,0.0,3.0,medium
781,41.0,0.0,179.23906172035106,0.0,6.0,medium
783,27.0,0.0,174.50902402750924,1.0,6.0,medium
784,38.0,0.0,161.44101717042273,1.0,3.0,medium
785,39.0,0.0,178.49984377420537,0.0,3.0,medium
786,32.0,0.0,174.4714566242047,0.0,10.0,high
787,54.0,0.0,166.222613858284,0.0,7.0,medium
788,28.0,0.0,195.2336319389878,0.0,1.0,low
789,32.0,0.0,170.00678634847793,1.0,9.0,medium
792,65.0,0.0,180.5996148845929,1.0,5.0,high
793,45.0,0.0,160.0091227556114,1.0,9.0,high
794,36.0,0.0,166.81634721185492,1.0,3.0,medium
796,44.0,0.0,159.76667079502437,1.0,4.0,high
797,43.0,0.0,162.27359112730565,1.0,4.0,high
799,46.0,0.0,175.988484614119,1.0,9.0,high
800,38.0,0.0,149.87714050396778,1.0,2.0,medium
801,33.0,0.0,168.11244302648447,1.0,2.0,medium
802,28.0,0.0,177.45805110522664,0.0,8.0,medium
804,44.0,1.0,158.82400911272475,0.0,5.0,high
805,38.0,1.0,164.84095328217407,0.0,4.0,medium
806,33.0,0.0,145.8072425131444,1.0,2.0,low
807,50.0,1.0,165.08350063815195,0.0,7.0,high
808,34.0,0.0,163.28549996205325,1.0,7.0,high
811,22.0,0.0,172.25189736453382,1.0,4.0,medium
812,56.0,0.0,159.64448247943162,1.0,1.0,high
814,57.0,1.0,158.18635098760868,0.0,6.0,high
815,43.0,0.0,167.07973931044208,0.0,1.0,medium
816,35.0,0.0,179.76322005881966,1.0,3.0,medium
817,34.0,0.0,171.90860657070726,0.0,10.0,medium
819,41.0,0.0,155.47080439858297,1.0,10.0,high
821,29.0,0.0,190.92027792087453,1.0,4.0,medium
823,41.0,1.0,163.33906289886332,0.0,5.0,high
824,49.0,1.0,148.56568940690215,0.0,8.0,high
826,38.0,0.0,178.81313111866126,1.0,9.0,medium
827,47.0,0.0,161.8209981904129,1.0,1.0,medium
829,37.0,0.0,162.0164763871161,1.0,9.0,medium
830,43.0,1.0,167.17394640716097,0.0,3.0,medium
831,45.0,0.0,162.98070850061143,1.0,1.0,medium
833,42.0,0.0,167.3616617069666,0.0,1.0,medium
834,37.0,0.0,174.95862225733677,0.0,7.0,medium
835,48.0,0.0,166.64139884444765,0.0,6.0,high
836,39.0,0.0,158.95424536440248,1.0,10.0,high
837,25.0,0.0,156.85310015714578,1.0,1.0,medium
838,33.0,0.0,171.3711233493106,1.0,4.0,medium
839,31.0,0.0,169.794795261885,0.0,5.0,medium
840,38.0,1.0,173.8908964717007,0.0,9.0,high
841,45.0,0.0,173.95195901929276,1.0,4.0,high
842,58.0,1.0,175.12017430961805,0.0,7.0,high
844,37.0,0.0,147.81073280687735,1.0,4.0,medium
845,28.0,0.0,156.90336627686142,1.0,7.0,medium
846,39.0,1.0,152.9366106005604,1.0,5.0,high
847,34.0,0.0,168.4280049572969,0.0,3.0,medium
848,20.0,1.0,175.94034596133096,1.0,1.0,high
849,41.0,0.0,176.65620256237025,1.0,9.0,high
851,22.0,0.0,161.18608357505272,1.0,4.0,high
852,64.0,0.0,179.45261764828086,0.0,6.0,high
853,56.0,0.0,177.80440229712025,0.0,3.0,high
855,41.0,0.0,173.28215392892935,0.0,2.0,medium
856,45.0,0.0,186.0911687000951,0.0,4.0,medium
857,53.0,0.0,178.25817425279646,1.0,7.0,high
858,26.0,0.0,156.59545094816315,0.0,5.0,medium
859,44.0,0.0,172.63407622573442,0.0,8.0,medium
860,41.0,0.0,161.79581864588914,0.0,8.0,medium
861,25.0,0.0,185.23656140066305,1.0,2.0,medium
863,48.0,0.0,173.79812807372346,0.0,1.0,medium
864,56.0,0.0,151.31840739394409,0.0,8.0,high
865,44.0,0.0,167.47404564376154,1.0,5.0,high
866,45.0,0.0,184.64404874795372,0.0,5.0,medium
867,39.0,0.0,157.19185914100115,1.0,7.0,high
868,42.0,0.0,186.0554350707138,0.0,2.0,medium
869,50.0,1.0,169.2109431641662,1.0,9.0,high
871,43.0,0.0,185.3080344145289,1.0,1.0,high
872,50.0,1.0,160.39524833920473,0.0,5.0,high
873,31.0,0.0,174.989941034291,0.0,1.0,medium
874,48.0,0.0,174.0835667136035,0.0,6.0,medium
875,43.0,1.0,156.41184871042068,0.0,6.0,high
876,39.0,0.0,165.72598768590407,0.0,6.0,medium
877,41.0,0.0,162.6736661869997,1.0,7.0,high
882,39.0,1.0,165.27914670626112,1.0,2.0,high
883,50.0,0.0,159.11992142093533,1.0,10.0,high
885,43.0,0.0,160.11867488421754,1.0,10.0,high
886,40.0,0.0,169.00695304049276,0.0,9.0,high
887,50.0,1.0,150.60721761371147,1.0,9.0,high
888,38.0,0.0,150.15169185138197,1.0,10.0,high
889,35.0,0.0,175.83651446700716,1.0,1.0,medium
892,21.0,0.0,169.34046065392295,0.0,2.0,medium
893,32.0,0.0,180.5260545051991,0.0,4.0,medium
894,36.0,0.0,159.18652552563404,0.0,6.0,high
896,45.0,0.0,148.53764137633843,0.0,8.0,medium
897,26.0,0.0,146.19526733404825,0.0,8.0,medium
898,53.0,0.0,156.3995050556773,1.0,1.0,high
899,37.0,0.0,152.31845686331735,0.0,3.0,medium
900,39.0,0.0,169.9866276219011,0.0,4.0,medium
901,23.0,0.0,157.07955374139044,1.0,1.0,medium
902,38.0,0.0,175.12675375769717,1.0,1.0,medium
903,46.0,0.0,175.32643265837754,0.0,7.0,medium
904,35.0,0.0,162.01422157080924,1.0,1.0,medium
905,43.0,0.0,177.86998600895123,1.0,2.0,high
906,42.0,0.0,165.2760125060862,1.0,7.0,high
907,27.0,0.0,168.1662976971079,1.0,10.0,high
908,43.0,0.0,164.3416403010974,1.0,6.0,high
909,57.0,0.0,161.05138531449975,0.0,1.0,medium
910,58.0,0.0,166.6250929724243,1.0,10.0,high
911,51.0,0.0,164.60163234911082,1.0,6.0,high
912,46.0,0.0,158.46769194665686,1.0,6.0,high
913,58.0,1.0,144.3552919228668,1.0,5.0,high
914,48.0,0.0,162.42322741314933,0.0,9.0,high
915,37.0,0.0,178.40011908322467,0.0,4.0,medium
917,45.0,0.0,194.1505673393964,1.0,6.0,high
918,41.0,0.0,169.02655372198896,1.0,2.0,high
919,34.0,1.0,168.4946662289523,0.0,8.0,high
920,50.0,0.0,191.6456848289365,0.0,1.0,medium
922,54.0,0.0,156.36274953834968,1.0,9.0,high
923,33.0,0.0,159.58672835398988,0.0,1.0,low
924,36.0,0.0,159.67918344456768,0.0,2.0,high
927,42.0,0.0,164.61416336044357,0.0,8.0,medium
928,37.0,0.0,154.2552503716231,0.0,6.0,medium
931,46.0,0.0,178.966950786573,0.0,4.0,high
932,44.0,0.0,176.8615136050893,1.0,2.0,high
933,48.0,0.0,147.01834616867984,1.0,4.0,medium
934,39.0,0.0,177.8179116822207,1.0,8.0,medium
938,21.0,0.0,155.7331856367785,1.0,9.0,medium
939,38.0,0.0,169.34105894802042,0.0,2.0,low
940,28.0,0.0,159.701931844298,1.0,1.0,medium
941,23.0,0.0,170.76528723738073,0.0,4.0,medium
943,56.0,1.0,166.08841917465185,0.0,7.0,high
944,37.0,0.0,182.0072601217798,0.0,9.0,medium
945,40.0,0.0,182.40415327274945,0.0,3.0,medium
946,58.0,0.0,164.75504538639643,0.0,9.0,high
947,53.0,1.0,161.16197609573229,0.0,9.0,high
948,53.0,0.0,171.18769331344473,0.0,6.0,high
949,38.0,0.0,167.73679730482314,0.0,3.0,medium
950,39.0,0.0,179.8177511372405,1.0,2.0,medium
952,29.0,1.0,159.93718829706188,0.0,4.0,medium
953,51.0,0.0,161.65788364313076,0.0,1.0,high
954,37.0,0.0,186.2455462600683,0.0,8.0,medium
958,41.0,1.0,164.10021603680266,1.0,8.0,high
959,31.0,0.0,174.39708523218854,1.0,9.0,high
960,47.0,0.0,196.9568825584797,0.0,5.0,medium
961,45.0,1.0,180.57681528025049,0.0,9.0,high
963,51.0,0.0,165.1888702815992,1.0,10.0,high
964,55.0,0.0,163.70427485668873,0.0,9.0,medium
967,36.0,0.0,161.5410241868135,1.0,1.0,medium
970,32.0,0.0,164.37967904537098,1.0,1.0,medium
971,28.0,0.0,139.87712890816965,1.0,9.0,medium
973,33.0,0.0,164.9379731669163,1.0,7.0,high
974,32.0,1.0,158.19045219451812,0.0,9.0,high
975,48.0,1.0,134.4331370793967,1.0,10.0,high
976,37.0,0.0,152.41807967759686,1.0,10.0,medium
977,21.0,0.0,159.71501340965062,1.0,6.0,medium
978,25.0,0.0,170.17382311264618,0.0,2.0,medium
980,41.0,0.0,168.82129870924123,0.0,7.0,medium
981,53.0,0.0,169.39835043965047,1.0,7.0,high
982,29.0,0.0,141.52186271811726,0.0,5.0,medium
984,39.0,0.0,162.65301684160414,1.0,10.0,medium
985,36.0,0.0,154.89990653469218,0.0,1.0,medium
986,43.0,1.0,164.7466148043571,1.0,7.0,high
988,46.0,0.0,166.76506503355188,0.0,2.0,medium
989,33.0,0.0,175.83599615037846,0.0,4.0,medium
990,34.0,0.0,156.7805211153099,1.0,6.0,high
991,39.0,0.0,161.61964550871775,1.0,1.0,low
992,27.0,0.0,193.0516442928988,1.0,7.0,medium
994,35.0,0.0,162.50064701739893,1.0,3.0,medium
995,34.0,0.0,162.1312067542661,1.0,4.0,medium
996,26.0,0.0,151.24939054571095,0.0,6.0,medium
998,38.0,0.0,163.44318321999785,1.0,9.0,high
999,36.0,1.0,168.43879734221895,0.0,7.0,high
1000,35.0,0.0,175.40883152564516,0.0,5.0,medium
1001,29.0,1.0,169.3951976342824,1.0,3.0,medium
1002,35.0,1.0,186.9932238707292,0.0,10.0,high
1003,20.0,0.0,169.02045700508913,0.0,10.0,medium
1004,33.0,1.0,169.8950457183578,1.0,8.0,high
1006,49.0,0.0,191.9265414727368,0.0,2.0,medium
1007,54.0,1.0,190.09805012158893,0.0,9.0,high
1009,37.0,0.0,160.10794037631842,0.0,9.0,medium
1010,40.0,1.0,160.9714640922491,0.0,9.0,high
1013,49.0,0.0,169.05598221312357,1.0,2.0,medium
1014,39.0,1.0,172.05830972392926,0.0,9.0,high
1015,38.0,1.0,160.85961496539832,0.0,1.0,high
1018,41.0,1.0,167.41610030315988,0.0,5.0,medium
1019,47.0,0.0,176.06196227215395,0.0,6.0,high
1020,37.0,0.0,162.46920334807638,0.0,1.0,medium
1023,47.0,0.0,167.9413330855271,1.0,1.0,medium
1024,17.0,1.0,170.03599249422427,0.0,1.0,low
1025,27.0,0.0,141.69401077962115,1.0,3.0,medium
1026,56.0,0.0,149.8382227646727,1.0,10.0,high
1028,33.0,1.0,172.62610824100966,0.0,8.0,high
1030,54.0,0.0,165.43730708314274,0.0,6.0,medium
1031,47.0,0.0,154.3703258681963,0.0,10.0,high
1034,56.0,1.0,163.90328810201677,0.0,7.0,high
1035,42.0,0.0,160.76885254417817,0.0,10.0,high
1037,45.0,0.0,172.34341106411668,1.0,3.0,medium
1039,46.0,0.0,153.56997693308327,1.0,1.0,medium
1040,35.0,0.0,155.85630639648593,0.0,6.0,low
1041,42.0,0.0,156.11464535312166,1.0,8.0,high
1042,46.0,0.0,153.331162645962,1.0,6.0,high
1043,40.0,0.0,167.91608057978328,0.0,3.0,medium
1044,30.0,0.0,155.05968486688715,0.0,7.0,high
1045,36.0,0.0,170.18428653084675,0.0,10.0,high
1047,30.0,0.0,168.22330452275466,0.0,8.0,medium
1048,17.0,1.0,179.57443948482552,0.0,9.0,high
1050,43.0,0.0,178.42572963749336,0.0,4.0,medium
1051,36.0,0.0,172.38920532694684,0.0,5.0,medium
1052,26.0,0.0,172.77439714934596,0.0,5.0,medium
1054,20.0,1.0,164.96431296363826,1.0,6.0,high
1055,41.0,0.0,165.94527346376677,1.0,2.0,high
1057,24.0,0.0,185.613684348087,1.0,10.0,high
1061,45.0,0.0,178.79522958305142,1.0,2.0,high
1062,50.0,1.0,170.9190745213074,1.0,2.0,high
1063,43.0,1.0,164.96479447730843,0.0,6.0,high
1064,32.0,0.0,155.0090267926947,1.0,6.0,medium
1065,44.0,0.0,172.13915671904806,1.0,5.0,high
1066,33.0,1.0,169.31587097901706,0.0,9.0,high
1067,56.0,0.0,136.541362393177,0.0,5.0,high
1068,37.0,0.0,182.85298655664417,1.0,9.0,medium
1070,36.0,0.0,169.77472830584492,1.0,5.0,medium
1071,43.0,1.0,163.28825961768015,1.0,7.0,high
1074,41.0,0.0,153.9927419788893,1.0,2.0,medium
1075,62.0,0.0,174.11218030746903,0.0,2.0,medium
1076,46.0,0.0,152.22421285831078,0.0,6.0,medium
1077,36.0,1.0,149.06724147157735,0.0,4.0,medium
1078,49.0,0.0,166.52230261817414,0.0,6.0,medium
1079,57.0,0.0,167.10539878515524,1.0,9.0,high
1080,24.0,0.0,155.14983389401243,0.0,2.0,medium
1081,24.0,0.0,164.06062878968046,1.0,7.0,high
1082,49.0,1.0,156.78642957187853,0.0,10.0,high
1083,67.0,0.0,165.31736138066907,0.0,9.0,medium
1085,52.0,0.0,163.8170149009769,0.0,4.0,medium
1086,33.0,1.0,171.3588310303543,0.0,5.0,medium
1089,39.0,0.0,169.38704887632048,1.0,4.0,high
1090,55.0,0.0,170.3661462908122,1.0,5.0,high
1091,27.0,0.0,147.55574047272506,1.0,2.0,high
1092,35.0,0.0,161.43131304213128,1.0,2.0,medium
1093,45.0,0.0,168.687514910798,1.0,5.0,high
1094,43.0,0.0,187.5690659973312,1.0,7.0,medium
1095,30.0,0.0,163.29503375178575,1.0,4.0,medium
1096,57.0,0.0,179.717829186146,0.0,10.0,medium
1097,24.0,0.0,158.72004505858223,0.0,3.0,medium
1099,39.0,0.0,156.16452357682783,1.0,4.0,medium
1100,24.0,0.0,159.1039627806784,1.0,4.0,medium
1101,45.0,0.0,161.92325818981536,1.0,8.0,high
1102,31.0,0.0,183.21013405142,0.0,6.0,medium
1103,36.0,0.0,154.5110919504216,1.0,3.0,medium
1104,35.0,0.0,158.22858935945638,0.0,3.0,medium
1105,43.0,0.0,168.62924371715144,1.0,7.0,medium
1106,43.0,0.0,201.13856205076425,0.0,8.0,medium
1107,26.0,0.0,177.36536873892658,0.0,8.0,high
1108,48.0,0.0,178.33318861711393,0.0,8.0,high
1109,47.0,0.0,183.30307546103384,0.0,5.0,high
1110,33.0,0.0,172.5804995395232,1.0,9.0,medium
1111,51.0,0.0,173.85227807346402,1.0,1.0,medium
1113,56.0,0.0,176.46480048802377,1.0,2.0,high
1114,25.0,0.0,162.94964563990885,1.0,7.0,high
1115,35.0,0.0,168.99079568648813,0.0,3.0,medium
1116,38.0,0.0,134.3975272483899,1.0,3.0,medium
1117,41.0,0.0,143.7701677724358,1.0,7.0,high
1118,17.0,0.0,161.89236645492704,1.0,3.0,medium
1119,44.0,1.0,158.26736885156552,0.0,6.0,high
1120,42.0,1.0,165.26159648891948,0.0,3.0,high
1121,42.0,0.0,165.68251628377544,0.0,6.0,medium
1123,32.0,0.0,174.34424831051058,0.0,5.0,medium
1125,39.0,0.0,169.02329548035397,0.0,1.0,low
1126,31.0,0.0,165.91918011790128,0.0,1.0,medium
1127,48.0,0.0,175.5159547118354,0.0,8.0,high
1128,37.0,1.0,170.6042134063519,0.0,4.0,high
1130,25.0,0.0,167.7770765699472,0.0,4.0,medium
1132,31.0,0.0,156.37500032040384,1.0,5.0,high
1133,47.0,0.0,157.0226447347529,0.0,3.0,high
1134,40.0,1.0,170.10606511957383,0.0,5.0,high
1135,46.0,0.0,167.32765006184968,0.0,6.0,high
1136,37.0,0.0,155.01106681267916,0.0,2.0,medium
1137,43.0,0.0,167.10202658549713,0.0,2.0,medium
1139,32.0,0.0,158.78106496185245,1.0,5.0,medium
1140,24.0,0.0,153.63370522911595,0.0,8.0,medium
1141,45.0,0.0,146.697033762207,1.0,7.0,high
1142,43.0,0.0,173.2638039937492,1.0,8.0,high
1144,45.0,0.0,175.36160233338046,0.0,1.0,medium
1145,45.0,0.0,167.10678797301694,1.0,7.0,high
1146,11.0,0.0,177.3657454876919,1.0,5.0,medium
1147,33.0,0.0,153.84223918454316,1.0,3.0,medium
1149,28.0,0.0,174.71619116567,0.0,3.0,medium
1150,18.0,0.0,180.72670701565025,0.0,10.0,medium
1151,33.0,0.0,158.5109536722835,0.0,1.0,medium
1152,51.0,0.0,161.79961586531684,0.0,7.0,high
1153,56.0,0.0,162.46046512260352,1.0,10.0,high
1155,29.0,1.0,179.9480265251918,1.0,3.0,high
1156,50.0,0.0,177.1666365581014,1.0,8.0,high
1159,47.0,0.0,164.91630850991078,0.0,3.0,high
1161,40.0,1.0,168.27339545734478,0.0,6.0,medium
1163,41.0,0.0,152.38037697158748,1.0,8.0,high
1165,33.0,0.0,153.56456381528398,0.0,4.0,medium
1166,36.0,0.0,167.0702435518279,0.0,2.0,medium
1167,51.0,0.0,168.6304664061537,1.0,9.0,high
1168,55.0,0.0,156.98902937631112,1.0,2.0,high
1169,34.0,0.0,170.72630404233206,0.0,4.0,medium
1170,35.0,0.0,178.13130578732844,0.0,1.0,high
1171,44.0,1.0,154.38396524633842,0.0,5.0,medium
1172,45.0,0.0,159.4220037558626,1.0,6.0,high
1174,42.0,0.0,178.58999702288324,0.0,7.0,medium
1175,31.0,0.0,160.3622724463919,1.0,5.0,high
1176,33.0,1.0,181.19018762134888,1.0,8.0,high
1177,33.0,0.0,164.355005745015,1.0,10.0,medium
1178,57.0,1.0,173.12195962813644,0.0,8.0,high
1181,24.0,0.0,179.09966930413532,1.0,5.0,medium
1182,48.0,0.0,164.84206964555628,0.0,1.0,medium
1184,33.0,0.0,152.08509440237884,0.0,4.0,medium
1185,42.0,0.0,164.89646475587395,0.0,1.0,low
1187,48.0,0.0,166.1014008732224,1.0,8.0,high
1189,38.0,0.0,167.5864807507801,1.0,6.0,medium
1190,39.0,0.0,147.540456115607,0.0,4.0,low
1192,48.0,0.0,161.50040107411849,1.0,8.0,high
1193,39.0,0.0,172.39146691745793,1.0,8.0,high
1194,41.0,1.0,179.2304167241125,1.0,9.0,high
1195,35.0,0.0,188.19185704772792,1.0,7.0,high
1196,23.0,0.0,146.3654684130073,1.0,3.0,high
1197,28.0,1.0,178.77979770450014,1.0,6.0,high
1198,42.0,0.0,166.82577201963954,0.0,7.0,medium
1199,34.0,0.0,165.0072203129089,0.0,6.0,low
1201,38.0,1.0,174.8726613295563,0.0,9.0,high
1202,22.0,1.0,162.88826413072408,0.0,8.0,high
1204,43.0,1.0,165.62520694964425,1.0,4.0,high
1205,44.0,0.0,166.43616698795836,0.0,4.0,high
1207,27.0,0.0,184.7737372170029,1.0,7.0,medium
1208,44.0,0.0,185.29749035371373,0.0,7.0,medium
1209,44.0,1.0,169.90166776663898,1.0,5.0,high
1210,36.0,0.0,174.230712199707,0.0,10.0,medium
1211,62.0,0.0,157.83055569985316,0.0,4.0,medium
1213,38.0,0.0,161.73916525486732,0.0,8.0,medium
1214,36.0,1.0,174.44998103212615,0.0,8.0,high
1215,33.0,0.0,169.2133542073722,1.0,4.0,high
1217,38.0,0.0,182.3493660989632,0.0,3.0,medium
1218,57.0,0.0,173.55208254540335,0.0,2.0,medium
1219,54.0,0.0,158.08282873483537,1.0,8.0,high
1220,53.0,1.0,169.73823350344762,0.0,9.0,high
1221,21.0,0.0,161.58795061931565,1.0,10.0,high
1222,46.0,0.0,188.559603535198,0.0,8.0,high
1225,51.0,0.0,166.7937180402585,0.0,7.0,high
1226,24.0,0.0,158.1835520524421,0.0,7.0,medium
1227,34.0,0.0,168.8243082798122,0.0,5.0,medium
1228,47.0,0.0,171.31177639420048,1.0,7.0,high
1230,42.0,0.0,157.56018319629575,1.0,4.0,high
1231,21.0,1.0,189.34166405053548,0.0,6.0,medium
1232,39.0,0.0,166.7613840198387,0.0,6.0,medium
1233,32.0,0.0,192.3334595345144,1.0,7.0,medium
1236,55.0,0.0,175.5808111978523,1.0,1.0,high
1237,25.0,0.0,156.3390448902587,0.0,4.0,medium
1238,41.0,0.0,184.9053942402079,1.0,4.0,high
1239,22.0,0.0,156.175490119917,1.0,8.0,medium
1240,59.0,0.0,166.61754919409398,0.0,9.0,high
1241,34.0,0.0,175.21996519777133,0.0,8.0,medium
1242,43.0,0.0,158.6669741245018,1.0,5.0,high
1244,38.0,0.0,161.9425939921157,0.0,4.0,medium
1245,24.0,0.0,181.0401079847137,1.0,4.0,medium
1246,20.0,1.0,172.45502152297456,0.0,10.0,high
1248,36.0,0.0,178.3443090827052,0.0,8.0,medium
1249,41.0,0.0,172.71375711158723,0.0,1.0,medium
1251,30.0,1.0,165.2123406123594,1.0,6.0,high
1253,39.0,0.0,161.15853807478652,0.0,2.0,medium
1255,36.0,0.0,162.8142129918225,1.0,7.0,medium
1256,43.0,1.0,163.2528177441642,1.0,1.0,high
1258,31.0,0.0,163.98200689767762,0.0,2.0,medium
1260,45.0,0.0,161.416694632301,1.0,4.0,high
1262,46.0,0.0,159.76155842670852,0.0,4.0,medium
1263,35.0,0.0,143.34507599274235,0.0,5.0,high
1265,52.0,0.0,166.13270064252922,1.0,5.0,high
1266,49.0,0.0,178.2804325799459,1.0,8.0,high
1267,12.0,0.0,169.356528360019,0.0,2.0,medium
1268,50.0,0.0,158.3363159909511,1.0,9.0,high
1269,42.0,0.0,155.51733796250443,1.0,4.0,high
1270,43.0,0.0,185.3713996598485,0.0,7.0,medium
1271,32.0,1.0,162.34842069397249,0.0,6.0,high
1273,35.0,0.0,173.6772478368541,0.0,4.0,medium
1274,43.0,0.0,182.25699750282843,1.0,2.0,medium
1275,51.0,0.0,166.46241365181018,0.0,2.0,medium
1276,35.0,0.0,178.2760816798032,0.0,4.0,medium
1277,46.0,0.0,156.8409752587593,1.0,5.0,high
1278,46.0,0.0,152.46850801832437,1.0,9.0,medium
1279,28.0,0.0,190.6277751489156,1.0,1.0,medium
1280,47.0,0.0,167.1063206924057,0.0,6.0,high
1281,53.0,0.0,190.59022308079224,1.0,6.0,medium
1283,33.0,0.0,160.8325580849021,0.0,2.0,medium
1284,43.0,0.0,148.89342622403373,1.0,3.0,medium
1285,35.0,0.0,158.4359546467902,0.0,1.0,medium
1286,50.0,0.0,162.97363232518688,0.0,4.0,medium
1287,35.0,0.0,163.7379267994873,1.0,10.0,high
1288,36.0,0.0,184.3672391311225,0.0,8.0,medium
1289,41.0,1.0,189.8599280597224,1.0,10.0,high
1290,28.0,0.0,174.62154873370355,1.0,3.0,medium
1291,44.0,0.0,156.79008276630836,1.0,2.0,medium
1292,28.0,0.0,148.9730716431354,1.0,5.0,high
1293,54.0,0.0,147.8359279211871,1.0,4.0,high
1294,40.0,0.0,159.09159422238736,0.0,1.0,medium
1296,31.0,0.0,172.93887156709846,0.0,2.0,medium
1297,42.0,1.0,178.2229180404643,0.0,1.0,medium
1298,28.0,1.0,160.258612811254,0.0,6.0,high
1299,50.0,0.0,191.4321934349495,0.0,10.0,medium
1300,53.0,0.0,157.25303832107608,0.0,3.0,medium
1302,30.0,0.0,173.55843019343325,1.0,4.0,medium
1303,21.0,0.0,168.2599103271795,1.0,6.0,medium
1304,33.0,0.0,157.84649505679846,1.0,9.0,high
1305,64.0,1.0,178.83882311565318,1.0,8.0,high
1306,41.0,0.0,163.00769082325945,0.0,1.0,medium
1307,47.0,0.0,171.80989013847784,0.0,5.0,medium
1308,43.0,1.0,171.66980758702212,0.0,10.0,high
1309,41.0,0.0,161.59307156801663,0.0,9.0,medium
1311,42.0,0.0,165.2219634963049,0.0,7.0,high
1312,50.0,0.0,175.79997635069964,1.0,3.0,high
1313,46.0,0.0,180.7063809246288,1.0,8.0,medium
1314,27.0,0.0,180.00463238604175,1.0,6.0,medium
1315,34.0,0.0,148.42781491247325,0.0,9.0,medium
