,age,gender,is_hereditary,is_smoker,stress,bald_prob
3221,44.0,0,0.0,1.0,9.0,high
3222,50.0,1,0.0,0.0,2.0,low
3228,34.0,1,0.0,1.0,8.0,high
3229,20.0,1,1.0,1.0,5.0,high
3230,34.0,1,1.0,1.0,1.0,high
3232,49.0,0,1.0,0.0,2.0,medium
3233,42.0,1,0.0,0.0,10.0,high
3234,40.0,1,0.0,1.0,10.0,high
3235,49.0,0,0.0,0.0,4.0,medium
3236,34.0,1,0.0,0.0,10.0,medium
3240,46.0,1,0.0,0.0,8.0,medium
3241,42.0,0,0.0,0.0,7.0,medium
3243,43.0,1,0.0,0.0,6.0,medium
3244,41.0,1,1.0,0.0,5.0,high
3248,27.0,1,0.0,1.0,2.0,medium
3249,43.0,1,0.0,0.0,5.0,high
3251,35.0,1,0.0,0.0,5.0,medium
3253,40.0,1,1.0,1.0,6.0,high
3254,30.0,1,0.0,0.0,9.0,high
3255,29.0,1,0.0,0.0,6.0,medium
3256,35.0,1,0.0,0.0,4.0,medium
3257,33.0,0,0.0,1.0,1.0,medium
3258,27.0,1,1.0,1.0,8.0,high
3259,37.0,1,0.0,1.0,2.0,high
3260,58.0,1,1.0,0.0,6.0,high
3261,41.0,1,1.0,1.0,10.0,high
3262,40.0,1,0.0,1.0,9.0,high
3263,37.0,1,0.0,1.0,8.0,high
3264,42.0,0,0.0,0.0,9.0,high
3265,26.0,1,0.0,0.0,7.0,high
3266,28.0,1,0.0,1.0,7.0,high
3268,21.0,1,0.0,1.0,9.0,high
3269,44.0,1,0.0,1.0,4.0,high
3270,41.0,0,0.0,0.0,3.0,medium
3271,45.0,0,0.0,0.0,7.0,medium
3273,48.0,0,0.0,0.0,5.0,medium
3274,32.0,1,0.0,1.0,7.0,medium
3275,32.0,1,0.0,1.0,2.0,medium
3276,26.0,0,0.0,0.0,5.0,medium
3277,45.0,1,0.0,0.0,10.0,high
3278,29.0,0,0.0,1.0,10.0,medium
3280,29.0,0,0.0,1.0,10.0,high
3281,40.0,1,0.0,0.0,8.0,high
3283,37.0,1,0.0,0.0,10.0,medium
3285,49.0,1,0.0,1.0,7.0,high
3286,27.0,0,0.0,1.0,4.0,medium
3287,38.0,1,0.0,1.0,6.0,medium
3288,46.0,0,0.0,0.0,1.0,medium
3289,43.0,1,1.0,0.0,1.0,high
3290,37.0,1,1.0,0.0,6.0,high
3291,34.0,1,0.0,1.0,3.0,medium
3292,33.0,0,0.0,0.0,9.0,medium
3293,54.0,0,0.0,0.0,8.0,high
3294,36.0,0,0.0,0.0,5.0,medium
3295,45.0,1,1.0,1.0,8.0,high
3297,51.0,0,0.0,0.0,6.0,high
3300,48.0,1,0.0,1.0,3.0,high
3302,47.0,1,1.0,1.0,10.0,high
3303,36.0,0,0.0,1.0,8.0,high
3304,30.0,1,0.0,0.0,7.0,medium
3305,34.0,1,0.0,0.0,4.0,medium
3306,46.0,0,0.0,1.0,5.0,high
3307,42.0,0,1.0,0.0,10.0,high
3309,28.0,0,0.0,0.0,8.0,medium
3310,34.0,1,0.0,1.0,8.0,medium
3311,35.0,1,0.0,1.0,4.0,medium
3312,40.0,0,0.0,0.0,4.0,low
3313,35.0,0,0.0,1.0,8.0,high
3316,57.0,1,0.0,1.0,6.0,high
3317,51.0,1,0.0,0.0,10.0,high
3318,28.0,0,1.0,0.0,7.0,medium
3319,26.0,0,0.0,0.0,10.0,medium
3320,62.0,0,0.0,0.0,9.0,high
3321,39.0,1,0.0,1.0,5.0,high
3322,45.0,1,0.0,0.0,9.0,high
3326,44.0,1,0.0,0.0,5.0,medium
3330,43.0,1,0.0,1.0,8.0,high
3332,45.0,1,0.0,1.0,10.0,high
3335,45.0,1,0.0,0.0,6.0,high
3337,41.0,1,1.0,0.0,10.0,high
3338,53.0,1,0.0,1.0,10.0,high
3339,44.0,1,0.0,1.0,1.0,medium
3340,41.0,1,0.0,1.0,6.0,medium
3341,41.0,1,0.0,1.0,7.0,high
3342,44.0,0,0.0,0.0,6.0,medium
3344,35.0,1,1.0,0.0,3.0,high
3345,32.0,0,0.0,0.0,3.0,low
3346,36.0,1,0.0,0.0,1.0,medium
3347,49.0,0,1.0,1.0,8.0,high
3348,40.0,1,0.0,0.0,3.0,medium
3349,30.0,0,0.0,1.0,4.0,medium
3352,39.0,0,0.0,1.0,9.0,medium
3353,50.0,0,0.0,1.0,8.0,high
3354,33.0,1,0.0,0.0,1.0,medium
3356,38.0,1,0.0,0.0,1.0,medium
3357,59.0,1,0.0,0.0,8.0,high
3358,31.0,1,0.0,0.0,3.0,high
3359,49.0,1,0.0,1.0,8.0,high
3360,43.0,1,0.0,1.0,5.0,medium
3361,45.0,1,0.0,0.0,8.0,high
3362,49.0,1,0.0,0.0,3.0,medium
3364,39.0,1,0.0,0.0,4.0,medium
3365,44.0,1,0.0,0.0,5.0,medium
3367,50.0,1,0.0,0.0,4.0,medium
3368,34.0,1,1.0,1.0,7.0,high
3369,38.0,0,1.0,0.0,4.0,medium
3371,54.0,1,0.0,0.0,6.0,high
3373,36.0,0,0.0,1.0,3.0,medium
3374,45.0,1,1.0,1.0,3.0,high
3375,23.0,1,0.0,0.0,4.0,medium
3376,45.0,1,0.0,1.0,6.0,high
3377,47.0,0,0.0,1.0,8.0,high
3378,31.0,1,0.0,0.0,3.0,high
3379,42.0,1,0.0,0.0,7.0,high
3380,43.0,1,0.0,1.0,9.0,high
3381,47.0,1,0.0,0.0,10.0,high
3383,37.0,1,0.0,1.0,1.0,medium
3384,39.0,0,0.0,1.0,6.0,medium
3385,30.0,0,0.0,1.0,10.0,medium
3386,21.0,1,0.0,1.0,6.0,medium
3387,39.0,1,0.0,0.0,9.0,medium
3388,51.0,1,0.0,0.0,9.0,high
3389,48.0,1,0.0,0.0,6.0,medium
3390,56.0,1,0.0,1.0,6.0,high
3393,21.0,1,0.0,0.0,6.0,medium
3394,58.0,0,0.0,0.0,7.0,high
3395,54.0,1,0.0,1.0,1.0,high
3397,37.0,0,0.0,0.0,3.0,medium
3399,24.0,0,0.0,0.0,1.0,low
3400,25.0,0,0.0,0.0,9.0,medium
3401,42.0,1,1.0,0.0,10.0,high
3402,39.0,0,0.0,1.0,4.0,medium
3403,60.0,1,0.0,0.0,4.0,high
3404,29.0,1,0.0,1.0,2.0,medium
3406,38.0,0,0.0,1.0,3.0,medium
3407,37.0,0,0.0,1.0,5.0,medium
3408,50.0,1,0.0,1.0,7.0,high
3409,42.0,1,0.0,0.0,1.0,medium
3413,52.0,0,0.0,0.0,7.0,high
3414,45.0,0,0.0,0.0,2.0,medium
3415,51.0,1,0.0,1.0,6.0,high
3416,48.0,0,0.0,0.0,2.0,high
3417,39.0,1,0.0,1.0,1.0,medium
3418,42.0,1,0.0,1.0,8.0,high
3419,42.0,0,1.0,0.0,7.0,high
3420,33.0,0,0.0,1.0,6.0,medium
3421,25.0,1,0.0,1.0,1.0,medium
3423,41.0,0,0.0,0.0,10.0,high
3424,38.0,1,0.0,0.0,8.0,medium
3426,30.0,0,0.0,0.0,8.0,medium
3427,34.0,0,0.0,0.0,6.0,medium
3428,53.0,1,0.0,0.0,9.0,high
3429,56.0,1,0.0,1.0,10.0,high
3430,46.0,0,0.0,0.0,2.0,medium
3431,34.0,1,1.0,1.0,9.0,high
3433,40.0,0,0.0,0.0,7.0,medium
3434,38.0,0,0.0,0.0,10.0,medium
3436,32.0,0,1.0,0.0,8.0,high
3437,31.0,1,1.0,1.0,9.0,high
3438,49.0,0,1.0,1.0,5.0,high
3439,33.0,0,1.0,1.0,6.0,medium
3440,38.0,0,0.0,1.0,7.0,medium
3441,34.0,1,1.0,0.0,10.0,high
3442,36.0,1,0.0,0.0,8.0,medium
3443,49.0,0,1.0,1.0,1.0,high
3444,34.0,1,1.0,0.0,7.0,high
3445,53.0,1,0.0,0.0,9.0,high
3446,38.0,1,0.0,0.0,7.0,medium
3447,26.0,1,1.0,1.0,3.0,high
3448,40.0,1,0.0,1.0,1.0,medium
3452,24.0,1,1.0,0.0,10.0,high
3453,36.0,0,1.0,1.0,10.0,high
3454,32.0,1,0.0,0.0,9.0,high
3456,30.0,1,0.0,1.0,2.0,high
3457,55.0,1,0.0,1.0,4.0,high
3458,52.0,0,0.0,0.0,3.0,medium
3459,51.0,1,0.0,0.0,2.0,medium
3460,31.0,1,0.0,0.0,6.0,medium
3462,32.0,1,0.0,0.0,5.0,medium
3463,43.0,1,1.0,0.0,8.0,high
3465,44.0,0,0.0,0.0,9.0,medium
3466,52.0,0,1.0,0.0,3.0,high
3468,35.0,1,0.0,1.0,5.0,medium
3469,43.0,1,0.0,1.0,5.0,high
3470,39.0,1,1.0,0.0,3.0,high
3471,39.0,1,0.0,0.0,6.0,medium
3474,23.0,1,0.0,0.0,8.0,medium
3476,56.0,0,0.0,1.0,5.0,high
3478,28.0,0,0.0,1.0,7.0,high
3479,29.0,1,0.0,1.0,7.0,medium
3480,44.0,1,0.0,1.0,5.0,medium
3481,31.0,0,0.0,0.0,3.0,low
3483,22.0,1,0.0,0.0,9.0,medium
3484,34.0,1,0.0,1.0,4.0,medium
3485,25.0,1,0.0,1.0,7.0,high
3486,24.0,1,0.0,1.0,6.0,medium
3488,32.0,1,0.0,1.0,3.0,medium
3492,46.0,1,0.0,0.0,10.0,high
3493,23.0,0,0.0,0.0,5.0,medium
3494,26.0,0,0.0,0.0,7.0,medium
3495,36.0,0,0.0,1.0,8.0,medium
3496,42.0,1,1.0,1.0,2.0,high
3497,33.0,1,0.0,0.0,5.0,medium
3498,21.0,1,0.0,1.0,7.0,medium
3499,29.0,0,0.0,0.0,10.0,medium
3504,60.0,1,0.0,1.0,6.0,high
3505,23.0,1,0.0,1.0,6.0,medium
3506,35.0,1,0.0,0.0,5.0,medium
3507,36.0,0,1.0,0.0,1.0,medium
3508,32.0,0,0.0,1.0,3.0,medium
3509,22.0,0,0.0,1.0,9.0,medium
3510,39.0,1,0.0,1.0,7.0,high
3513,34.0,1,0.0,1.0,6.0,high
3514,50.0,1,0.0,0.0,7.0,high
3518,46.0,1,0.0,1.0,3.0,high
3519,58.0,1,0.0,1.0,10.0,high
3520,52.0,1,0.0,0.0,3.0,medium
3521,33.0,0,0.0,1.0,8.0,high
3522,45.0,1,1.0,1.0,10.0,high
3524,32.0,1,0.0,1.0,1.0,medium
3525,36.0,1,0.0,1.0,10.0,low
3527,30.0,1,0.0,1.0,4.0,high
3528,42.0,1,0.0,0.0,5.0,medium
3529,31.0,0,0.0,1.0,6.0,high
3530,42.0,1,0.0,0.0,6.0,medium
3531,51.0,1,1.0,1.0,3.0,high
3533,35.0,0,1.0,0.0,3.0,medium
3534,50.0,1,0.0,1.0,7.0,medium
3536,24.0,0,0.0,0.0,4.0,medium
3538,35.0,0,0.0,0.0,2.0,medium
3539,44.0,0,0.0,0.0,7.0,high
3542,31.0,1,0.0,1.0,8.0,medium
3544,46.0,1,1.0,1.0,6.0,high
3545,31.0,1,0.0,1.0,5.0,high
3546,21.0,0,0.0,0.0,7.0,medium
3547,36.0,1,0.0,0.0,9.0,high
3548,56.0,1,0.0,0.0,6.0,high
3549,15.0,1,0.0,0.0,7.0,low
3553,43.0,1,0.0,1.0,2.0,high
3554,47.0,1,0.0,1.0,5.0,medium
3555,37.0,1,0.0,0.0,1.0,medium
3556,50.0,1,0.0,0.0,4.0,medium
3558,33.0,0,0.0,0.0,2.0,low
3560,42.0,0,0.0,1.0,10.0,high
3561,35.0,1,0.0,0.0,8.0,medium
3562,23.0,0,0.0,0.0,8.0,medium
3563,42.0,1,0.0,1.0,4.0,medium
3564,54.0,1,1.0,1.0,8.0,high
3565,48.0,1,0.0,0.0,5.0,medium
3566,46.0,0,0.0,1.0,7.0,high
3567,23.0,1,0.0,1.0,7.0,medium
3568,42.0,1,0.0,0.0,8.0,medium
3569,21.0,1,0.0,0.0,8.0,high
3571,39.0,0,0.0,0.0,1.0,medium
3572,26.0,1,0.0,1.0,9.0,medium
3574,39.0,1,0.0,1.0,9.0,high
3575,37.0,1,0.0,1.0,9.0,high
3576,40.0,1,0.0,0.0,3.0,medium
3577,29.0,1,0.0,0.0,7.0,medium
3578,27.0,1,0.0,0.0,8.0,medium
3579,42.0,1,0.0,0.0,2.0,medium
3583,48.0,1,1.0,0.0,6.0,high
3585,40.0,0,0.0,0.0,1.0,medium
3586,49.0,1,1.0,1.0,6.0,high
3587,47.0,0,0.0,0.0,6.0,medium
3588,21.0,1,0.0,1.0,7.0,high
3589,40.0,1,0.0,0.0,8.0,medium
3591,51.0,1,0.0,1.0,6.0,low
3593,19.0,1,1.0,0.0,4.0,high
3594,37.0,1,1.0,0.0,1.0,medium
3595,40.0,1,0.0,0.0,8.0,high
3596,30.0,1,0.0,0.0,8.0,medium
3597,41.0,1,0.0,0.0,8.0,medium
3598,30.0,0,0.0,0.0,3.0,medium
3599,48.0,1,0.0,1.0,4.0,high
3600,36.0,1,0.0,0.0,7.0,high
3601,41.0,1,1.0,1.0,7.0,high
3602,32.0,0,0.0,0.0,9.0,medium
3604,40.0,1,1.0,0.0,6.0,high
3605,51.0,1,0.0,0.0,3.0,medium
3606,39.0,0,0.0,0.0,1.0,low
3607,49.0,0,0.0,1.0,2.0,medium
3608,43.0,1,1.0,1.0,1.0,high
3609,35.0,1,1.0,0.0,9.0,high
3610,37.0,0,0.0,0.0,4.0,medium
3611,26.0,0,0.0,0.0,10.0,medium
3612,42.0,1,0.0,0.0,2.0,medium
3613,37.0,0,0.0,1.0,1.0,medium
3615,38.0,1,0.0,1.0,6.0,medium
3617,42.0,0,0.0,1.0,9.0,high
3619,46.0,0,0.0,0.0,5.0,medium
3620,30.0,1,0.0,0.0,1.0,medium
3621,50.0,0,0.0,1.0,1.0,medium
3622,36.0,0,0.0,1.0,4.0,medium
3623,38.0,1,1.0,0.0,4.0,high
3624,56.0,0,1.0,0.0,7.0,high
3625,61.0,0,0.0,0.0,5.0,medium
3626,35.0,1,0.0,0.0,7.0,medium
3627,42.0,1,0.0,1.0,9.0,high
3628,35.0,1,0.0,1.0,5.0,medium
3631,50.0,0,0.0,1.0,10.0,high
3633,38.0,0,0.0,0.0,2.0,low
3634,33.0,1,0.0,0.0,3.0,medium
3635,38.0,0,0.0,0.0,4.0,low
3638,24.0,1,0.0,0.0,3.0,medium
3639,40.0,1,0.0,1.0,2.0,medium
3641,36.0,0,0.0,0.0,5.0,medium
3642,45.0,1,0.0,0.0,7.0,medium
3643,28.0,0,0.0,1.0,9.0,medium
3644,20.0,1,0.0,1.0,4.0,medium
3645,50.0,1,0.0,1.0,7.0,high
3648,50.0,1,0.0,0.0,7.0,high
3649,22.0,0,0.0,1.0,7.0,medium
3651,49.0,1,0.0,1.0,5.0,high
3652,39.0,1,0.0,0.0,2.0,low
3653,46.0,1,0.0,0.0,1.0,medium
3654,40.0,1,0.0,0.0,3.0,medium
3655,51.0,0,1.0,1.0,5.0,high
3657,49.0,1,0.0,0.0,3.0,medium
3658,40.0,1,1.0,0.0,5.0,high
3659,38.0,0,1.0,0.0,6.0,medium
3660,20.0,1,0.0,0.0,6.0,medium
3662,30.0,1,1.0,0.0,1.0,high
3664,48.0,1,0.0,0.0,5.0,medium
3665,60.0,1,1.0,1.0,4.0,high
3666,38.0,1,0.0,1.0,2.0,medium
3667,53.0,1,0.0,1.0,9.0,high
3668,28.0,0,0.0,1.0,4.0,medium
3669,30.0,0,0.0,1.0,6.0,medium
3670,38.0,1,0.0,1.0,5.0,high
3671,36.0,1,0.0,0.0,10.0,medium
3673,35.0,1,0.0,1.0,7.0,high
3674,52.0,1,0.0,0.0,7.0,high
3675,19.0,0,0.0,0.0,4.0,low
3677,39.0,1,0.0,1.0,6.0,medium
3678,27.0,0,0.0,1.0,9.0,medium
3679,38.0,0,0.0,1.0,5.0,medium
3681,36.0,1,0.0,0.0,1.0,medium
3682,38.0,0,0.0,0.0,6.0,medium
3683,46.0,1,1.0,1.0,2.0,high
3684,39.0,0,0.0,0.0,5.0,medium
3687,42.0,1,0.0,1.0,8.0,high
3688,45.0,1,1.0,1.0,1.0,high
3689,29.0,1,1.0,0.0,1.0,high
3691,42.0,0,0.0,0.0,2.0,low
3692,51.0,1,1.0,0.0,3.0,high
3693,41.0,1,0.0,1.0,3.0,high
3696,39.0,1,0.0,1.0,8.0,high
3698,42.0,1,0.0,0.0,4.0,medium
3699,31.0,1,1.0,1.0,5.0,high
3701,37.0,1,0.0,0.0,1.0,medium
3702,37.0,1,0.0,1.0,7.0,high
3703,50.0,1,0.0,0.0,3.0,high
3704,28.0,0,0.0,1.0,7.0,medium
3705,32.0,0,0.0,1.0,5.0,medium
3706,36.0,1,0.0,0.0,10.0,medium
3708,32.0,1,0.0,0.0,4.0,medium
3709,22.0,1,0.0,0.0,6.0,medium
3710,31.0,1,0.0,0.0,3.0,medium
3711,46.0,1,0.0,0.0,4.0,medium
3713,44.0,1,0.0,1.0,8.0,high
3714,55.0,0,0.0,1.0,4.0,medium
3715,27.0,1,0.0,1.0,4.0,medium
3716,50.0,0,1.0,1.0,2.0,high
3717,29.0,0,0.0,1.0,5.0,medium
3718,43.0,1,0.0,0.0,1.0,medium
3722,54.0,1,1.0,0.0,6.0,high
3724,32.0,0,0.0,0.0,2.0,medium
3725,50.0,0,1.0,0.0,5.0,medium
3727,41.0,0,0.0,0.0,5.0,medium
3728,32.0,1,0.0,0.0,4.0,medium
3729,34.0,1,1.0,0.0,6.0,high
3731,37.0,1,0.0,1.0,5.0,medium
3733,38.0,0,0.0,0.0,10.0,medium
3735,44.0,1,0.0,0.0,9.0,medium
3736,44.0,1,0.0,1.0,9.0,high
3737,40.0,1,0.0,1.0,9.0,medium
3738,42.0,1,0.0,0.0,6.0,high
3740,37.0,1,0.0,1.0,4.0,medium
3741,44.0,1,1.0,1.0,10.0,high
3745,39.0,0,0.0,0.0,5.0,low
3748,46.0,1,0.0,1.0,3.0,medium
3749,30.0,0,0.0,0.0,1.0,medium
3752,31.0,1,1.0,0.0,6.0,high
3754,51.0,0,1.0,1.0,10.0,high
3755,47.0,1,0.0,1.0,9.0,high
3756,40.0,0,0.0,1.0,4.0,medium
3757,68.0,0,0.0,1.0,8.0,high
3758,54.0,0,0.0,0.0,9.0,high
3760,42.0,0,0.0,1.0,4.0,high
3761,43.0,1,1.0,0.0,10.0,high
3762,47.0,1,0.0,0.0,7.0,high
3763,48.0,0,0.0,0.0,10.0,medium
3765,51.0,1,1.0,0.0,5.0,high
3766,64.0,1,0.0,1.0,5.0,high
3768,20.0,1,0.0,1.0,10.0,high
3770,41.0,1,1.0,1.0,2.0,high
3771,41.0,0,1.0,1.0,1.0,high
3772,45.0,0,0.0,1.0,3.0,medium
3773,35.0,0,0.0,1.0,10.0,medium
3774,46.0,1,1.0,1.0,5.0,high
3775,32.0,0,1.0,1.0,5.0,high
3779,48.0,0,0.0,0.0,7.0,high
3781,23.0,1,0.0,0.0,4.0,medium
3784,37.0,1,1.0,0.0,1.0,medium
3786,44.0,1,0.0,1.0,3.0,high
3787,23.0,0,0.0,0.0,10.0,medium
3788,58.0,1,0.0,0.0,2.0,high
3789,45.0,1,0.0,0.0,1.0,high
3790,46.0,1,0.0,0.0,3.0,high
3791,29.0,1,0.0,1.0,8.0,high
3792,46.0,1,0.0,1.0,4.0,high
3793,45.0,1,0.0,1.0,9.0,high
3794,37.0,1,0.0,0.0,4.0,medium
3795,40.0,1,0.0,1.0,6.0,high
3796,38.0,1,0.0,1.0,3.0,high
3797,28.0,0,0.0,0.0,10.0,medium
3798,34.0,1,0.0,1.0,1.0,medium
3799,31.0,0,0.0,1.0,1.0,medium
3800,41.0,1,0.0,1.0,4.0,medium
3801,39.0,1,0.0,1.0,10.0,high
3802,37.0,1,0.0,0.0,8.0,medium
3803,47.0,1,1.0,1.0,7.0,high
3804,23.0,1,1.0,0.0,6.0,high
3805,56.0,1,0.0,1.0,10.0,high
3806,33.0,1,0.0,1.0,10.0,high
3807,30.0,1,0.0,0.0,6.0,medium
3809,51.0,1,0.0,1.0,10.0,high
3810,47.0,1,0.0,0.0,3.0,medium
3811,34.0,1,1.0,0.0,5.0,high
3812,31.0,1,0.0,0.0,2.0,medium
3814,52.0,1,0.0,1.0,4.0,high
3817,39.0,1,0.0,0.0,9.0,medium
3818,30.0,1,0.0,1.0,7.0,high
3819,53.0,1,0.0,1.0,1.0,high
3821,32.0,1,0.0,0.0,1.0,medium
3822,39.0,1,1.0,1.0,7.0,high
3823,42.0,1,1.0,1.0,1.0,high
3824,40.0,1,0.0,1.0,9.0,medium
3826,22.0,1,1.0,1.0,8.0,high
3827,41.0,1,1.0,1.0,2.0,high
3828,42.0,0,1.0,1.0,8.0,high
3829,36.0,1,0.0,0.0,5.0,medium
3831,40.0,1,0.0,1.0,9.0,high
3832,25.0,1,0.0,1.0,7.0,medium
3834,43.0,0,0.0,0.0,10.0,medium
3836,23.0,0,0.0,0.0,4.0,medium
3837,46.0,1,0.0,1.0,6.0,high
3838,48.0,1,0.0,0.0,6.0,medium
3841,45.0,1,0.0,0.0,4.0,high
3842,46.0,1,1.0,1.0,6.0,high
3843,36.0,1,0.0,0.0,8.0,medium
3845,21.0,1,0.0,0.0,10.0,medium
3846,50.0,1,0.0,1.0,1.0,medium
3847,52.0,1,0.0,1.0,4.0,high
3849,30.0,1,0.0,0.0,4.0,medium
3854,47.0,1,1.0,0.0,10.0,high
3855,34.0,1,0.0,1.0,6.0,high
3856,38.0,0,0.0,1.0,4.0,medium
3857,53.0,1,0.0,1.0,8.0,high
3858,26.0,0,1.0,1.0,5.0,medium
3859,48.0,0,0.0,0.0,1.0,medium
3860,63.0,0,0.0,0.0,7.0,medium
3861,35.0,1,0.0,1.0,4.0,medium
3862,43.0,1,0.0,1.0,9.0,high
3864,32.0,1,0.0,0.0,6.0,medium
3866,29.0,1,0.0,0.0,1.0,medium
3867,32.0,1,0.0,1.0,7.0,medium
3869,23.0,0,0.0,1.0,6.0,medium
3870,37.0,1,0.0,1.0,8.0,high
3871,35.0,1,0.0,1.0,9.0,high
3872,53.0,1,0.0,0.0,1.0,medium
3873,25.0,0,0.0,1.0,1.0,medium
3874,47.0,0,0.0,0.0,2.0,medium
3875,36.0,0,0.0,1.0,3.0,medium
3876,21.0,0,0.0,1.0,7.0,medium
3877,42.0,1,1.0,0.0,7.0,high
3878,48.0,1,0.0,1.0,5.0,high
3879,60.0,1,0.0,1.0,2.0,medium
3881,77.0,0,0.0,0.0,4.0,medium
3883,35.0,0,0.0,0.0,7.0,high
3886,37.0,0,0.0,0.0,1.0,medium
3887,41.0,1,0.0,1.0,2.0,high
3888,33.0,1,0.0,1.0,4.0,medium
3889,33.0,0,0.0,0.0,7.0,medium
3891,42.0,0,1.0,0.0,9.0,high
3893,46.0,1,0.0,0.0,3.0,medium
3894,36.0,0,0.0,1.0,4.0,medium
3897,36.0,1,1.0,0.0,7.0,high
3898,46.0,1,1.0,1.0,4.0,high
3899,50.0,1,0.0,0.0,2.0,medium
3900,35.0,1,0.0,0.0,10.0,medium
3903,37.0,0,0.0,0.0,2.0,low
3904,43.0,1,0.0,0.0,10.0,high
3905,34.0,1,1.0,0.0,10.0,high
3906,45.0,1,0.0,1.0,2.0,medium
3907,39.0,1,1.0,0.0,4.0,medium
3908,27.0,1,0.0,0.0,8.0,medium
3909,60.0,1,0.0,1.0,2.0,medium
3910,47.0,1,0.0,1.0,8.0,high
3911,37.0,0,0.0,1.0,6.0,medium
3912,31.0,1,0.0,0.0,2.0,high
3913,64.0,0,0.0,0.0,5.0,high
3914,40.0,1,0.0,1.0,1.0,medium
3915,33.0,1,0.0,0.0,3.0,medium
3919,45.0,1,0.0,0.0,5.0,medium
3920,42.0,1,1.0,0.0,4.0,high
3921,46.0,0,0.0,0.0,8.0,medium
3922,44.0,0,1.0,1.0,9.0,high
3923,35.0,1,0.0,1.0,4.0,medium
3924,58.0,1,0.0,1.0,7.0,high
3926,32.0,0,0.0,0.0,5.0,medium
3928,42.0,1,0.0,0.0,2.0,medium
3929,35.0,1,0.0,0.0,1.0,medium
3930,35.0,0,0.0,0.0,9.0,medium
3931,43.0,1,0.0,1.0,3.0,medium
3932,55.0,0,0.0,0.0,4.0,medium
3933,39.0,1,0.0,1.0,7.0,high
3935,30.0,0,1.0,1.0,10.0,high
3936,34.0,0,0.0,1.0,4.0,medium
3937,42.0,0,1.0,0.0,5.0,high
3939,28.0,1,0.0,0.0,4.0,medium
3940,41.0,1,0.0,0.0,6.0,medium
3943,30.0,0,0.0,1.0,7.0,high
3947,50.0,1,1.0,0.0,5.0,high
3949,48.0,0,0.0,0.0,4.0,medium
3950,35.0,0,0.0,0.0,3.0,medium
3951,57.0,0,0.0,1.0,9.0,high
3952,45.0,1,0.0,0.0,1.0,medium
3953,33.0,1,0.0,1.0,6.0,medium
3955,20.0,1,0.0,1.0,1.0,medium
3959,44.0,1,0.0,0.0,6.0,medium
3961,38.0,0,1.0,0.0,6.0,high
3962,49.0,0,1.0,1.0,5.0,high
3964,52.0,0,1.0,0.0,10.0,high
3965,37.0,0,0.0,0.0,2.0,low
3967,27.0,1,1.0,0.0,2.0,medium
3972,39.0,1,0.0,0.0,10.0,medium
3974,44.0,1,0.0,0.0,5.0,medium
3975,41.0,0,0.0,0.0,1.0,medium
3978,36.0,0,0.0,0.0,7.0,high
3980,25.0,1,0.0,0.0,2.0,high
3981,45.0,0,1.0,0.0,3.0,high
3982,58.0,0,0.0,1.0,3.0,high
3983,51.0,1,1.0,0.0,6.0,high
3984,35.0,1,0.0,1.0,10.0,medium
3988,40.0,1,1.0,1.0,2.0,high
3989,38.0,0,0.0,0.0,7.0,low
3990,41.0,1,1.0,0.0,7.0,high
3991,47.0,1,0.0,0.0,4.0,medium
3992,28.0,1,0.0,1.0,2.0,medium
3993,29.0,1,0.0,0.0,10.0,medium
3994,37.0,1,0.0,1.0,3.0,high
3996,33.0,0,1.0,1.0,3.0,high
3998,38.0,1,0.0,0.0,10.0,medium
4000,50.0,1,0.0,0.0,1.0,medium
4001,36.0,1,0.0,0.0,2.0,medium
4002,35.0,1,1.0,0.0,10.0,high
4003,47.0,0,0.0,0.0,8.0,medium
4004,41.0,0,1.0,0.0,5.0,high
4005,46.0,0,0.0,0.0,8.0,medium
4007,43.0,0,0.0,1.0,7.0,medium
4009,26.0,0,0.0,0.0,4.0,medium
4011,49.0,1,0.0,1.0,2.0,medium
4012,45.0,1,0.0,1.0,10.0,high
4013,37.0,0,0.0,0.0,9.0,medium
4014,46.0,1,0.0,1.0,7.0,high
4015,61.0,1,0.0,1.0,6.0,high
4017,54.0,0,0.0,0.0,3.0,medium
4018,39.0,1,0.0,0.0,9.0,medium
4020,44.0,1,0.0,0.0,2.0,high
4021,30.0,1,0.0,0.0,2.0,medium
4023,64.0,0,0.0,0.0,4.0,medium
4024,47.0,1,0.0,1.0,9.0,high
4026,59.0,1,0.0,1.0,2.0,high
4027,49.0,1,0.0,1.0,10.0,high
4029,20.0,1,0.0,1.0,1.0,medium
4032,49.0,1,0.0,1.0,6.0,high
4033,37.0,1,0.0,1.0,6.0,medium
4034,41.0,1,0.0,1.0,3.0,medium
4037,41.0,1,1.0,1.0,6.0,high
4038,53.0,0,0.0,0.0,2.0,medium
4039,40.0,1,0.0,1.0,1.0,medium
4040,48.0,0,0.0,0.0,6.0,medium
4042,14.0,1,0.0,1.0,8.0,medium
4043,43.0,1,0.0,1.0,9.0,high
4045,46.0,1,0.0,1.0,4.0,high
4046,29.0,1,0.0,0.0,5.0,medium
4047,30.0,1,1.0,1.0,5.0,high
4048,34.0,0,0.0,1.0,10.0,high
4050,20.0,0,0.0,1.0,5.0,medium
4052,31.0,1,0.0,1.0,7.0,medium
4053,37.0,0,0.0,1.0,9.0,medium
4054,37.0,1,0.0,0.0,8.0,medium
